2021-12-15 15:15:48+00:00,JeyBwalya,b'@ChampionsLeague PRIDE OF LONDON\xf0\x9f\x92\x99\xf0\x9f\x92\x99\xf0\x9f\x92\xa4',netral
2021-12-15 15:15:47+00:00,dmacl1983,b'RT @russellwarfield: really hope that the Mirror doesn\xe2\x80\x99t publish any pics of me at the Green Party London Assembly campaign Christmas party\xe2\x80\xa6',netral
2021-12-15 15:15:47+00:00,roslync81472124,"b'RT @JujuliaGrace: My family, 4 of us, lived in a 1 bedroom flat through two major waves of COVID-19 to allow my husband (an ICU consultant)\xe2\x80\xa6'",positif
2021-12-15 15:15:47+00:00,roiontech,b'@J_Bloodworth This is nothing but an excuse for London bashing \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f',negatif
2021-12-15 15:15:45+00:00,be_jacqueline,b'#joy #fun Brilliant time last night at the @MadnessNews plus @Squeezeofficial Madness Ladykillers Tour 2021. Thanks\xe2\x80\xa6 https://t.co/ss3Uq1V1BI',positif
2021-12-15 15:15:44+00:00,zummo1,b'I feel about the timeline for london breed to turn around the city is the same timeline as oakland howard terminal\xe2\x80\xa6 https://t.co/YHR9IhQeEz',netral
2021-12-15 15:15:44+00:00,ADCARTATTACK,"b'There\'s still some London on Me \xf0\x9f\x98\x85\n\nI walked past a guy, said ""hello"", ya know, the general, be nice thing...\n\nHe co\xe2\x80\xa6 https://t.co/jzoNxLAKxM'",positif
2021-12-15 15:15:44+00:00,jimhampshire,"b'RT @LondonBroncosRL: To celebrate our first season at the Cherry Red Records Stadium, the London Broncos will be wearing blue and yellow at\xe2\x80\xa6'",positif
2021-12-15 15:15:44+00:00,thatbloodyMikey,"b""The outcry's a Whisper because People KNOW that putting this on a front page, or speaking against it would only get\xe2\x80\xa6 https://t.co/RqMFejGVsT""",netral
2021-12-15 15:15:44+00:00,Film_London,"b""With COVID-19 restrictions and guidelines regularly being updated, it's important to stay informed on the guidance\xe2\x80\xa6 https://t.co/Lh1H56G2an""",positif
2021-12-15 15:15:43+00:00,HarveyNash,"b""RT @HarveyNashGroup: We've got an exciting announcement to make...\n\nWe're moving office!\n\nFrom Tuesday 4th January 2022, you'll be able to\xe2\x80\xa6""",positif
2021-12-15 15:15:42+00:00,LoveIsStrong12,b'RT @Iarryism: they\xe2\x80\x99re both in london and ia',netral
2021-12-15 15:15:42+00:00,oban,"b""RT @chrischirp: This was in London so it's likely this was Omicron. It's *so* infectious. My boosted friend has mild symptoms - but still n\xe2\x80\xa6""",positif
2021-12-15 15:15:40+00:00,ChrisDuerr,"b'RT @melvinator76: Southeast Iowa repped well in the latest boys hoops poll, Washington Demons ranked 5th in 3A, Ft Maddy got votes.  Mediap\xe2\x80\xa6'",positif
2021-12-15 15:15:40+00:00,BritanniaLegal,"b""RT @IBAevents: Register your interest for IBA Events \xe2\x80\x9827th Annual International Private Client Conference' \n\n\xf0\x9f\x93\x86 28 Feb - 1 Mar 2022 \xf0\x9f\x8c\x8d London\xe2\x80\xa6""",netral
2021-12-15 15:15:39+00:00,meow_london,b'Today I got my vaccine (rabies) and I\xe2\x80\x99m fit to fly for another 3 years!\nHospital Veterin\xc3\xa1rio C\xc3\xa3o de L\xc3\xb3 always look\xe2\x80\xa6 https://t.co/dPsSa5H0vZ',positif
2021-12-15 15:15:38+00:00,RussMcKernan,"b'RT @SadiqKhan: Across London we are seeing an extraordinary effort from NHS staff, volunteers, local authorities and community groups to ge\xe2\x80\xa6'",positif
2021-12-15 15:15:38+00:00,FasuoyNamelus,b'RT @visitlondon: Let\xe2\x80\x99s Do Borealis for our fifth Wonder of a London Christmas\xf0\x9f\x8c\x8c Watch London\xe2\x80\x99s sky light up in a one-of-a-kind light display\xe2\x80\xa6',positif
2021-12-15 15:15:38+00:00,rogersjamie664,b'RT @MaajidNawaz: Parliament Square\nLondon\nDec 18th 12pm\n#RESIST https://t.co/SoVdrjoyby',netral
2021-12-15 15:15:37+00:00,RibbleValleysue,"b'RT @AdoptionsUk: Please retweet to help Hank find a home #London            \xc2\xa0(East)  #ENGLAND \n\nAged about 4, poor Hank has been returned t\xe2\x80\xa6'",negatif
2021-12-15 15:15:37+00:00,iamfelabadan,b'RT @HotNewHipHop: The new song was debuted at the closing show of Wizkid\xe2\x80\x99s sold-out run in London.\nhttps://t.co/Aw05ucT1pF',positif
2021-12-15 15:15:35+00:00,mwalesby90,b'RT @WadeyLady001: Stage Management deps in London with immediate availability - pls get in touch. West end rates.',netral
2021-12-15 15:15:34+00:00,earthygirl011,b'RT @dallo100: #ShaunBailey: Former London Mayor candidate quits police committee role after rule-busting Christmas party https://t.co/s3GWE\xe2\x80\xa6',netral
2021-12-15 15:15:34+00:00,ChinaDaily,"b""#Opinion After the White House decided to treat China as the United States' main strategic rival and launched a coo\xe2\x80\xa6 https://t.co/ITueePzOa6""",positif
2021-12-15 15:15:34+00:00,christi73224817,b'RT @confidencenac: Mirror at it again. This was not at Downing Street and nothing to do with Boris. This was Shaun Baileys campaign team &amp;\xe2\x80\xa6',netral
2021-12-15 15:15:33+00:00,GxneTilNxvember,"b""@bleedszn Havin' conversations with myself, gettin' into arguments\nWhen I'm out in London, I be posted at the Parli\xe2\x80\xa6 https://t.co/CTOcKoys7r""",netral
2021-12-15 15:15:32+00:00,iComa,"b'RT @crockpics: Dave Mustaine in London,  1990. Photos by Martyn Goodacre. https://t.co/CB03NZkBMj'",netral
2021-12-15 15:15:32+00:00,PDWriter,b'RT @TomLondon6: Westminster types talk about \xe2\x80\x9cThe Mother of Parliaments\xe2\x80\x9d\n\nIt is an embarrassment \n\nA new start is needed\n\nTurn the building\xe2\x80\xa6',positif
2021-12-15 15:15:32+00:00,JuriFelix,b'RT @KorichevaLab: Fully funded PhD studentship on effects of tree diversity on wood ants is available in my lab @RHULBioSci (co-supervised\xe2\x80\xa6',positif
2021-12-15 15:15:32+00:00,anyeleithor,"b'RT @HLDMedia: \xf0\x9f\x93\xb8| Harry, Emma and David reshooting for My Policeman in London on Sunday. \n\nvia Daily Mail https://t.co/PKpjiDWshA'",netral
2021-12-15 15:15:31+00:00,tobesobizzle,b'RT @lovedbyurghost: My grandparents in London (1949) https://t.co/khbl5H4jZr',netral
2021-12-15 15:15:31+00:00,MontfortLondon,"b""It's a festive cracker for the season finale of Chancery Lane Chats! Listen to @RobbieRinder (@JudgeRinderTV  and\xe2\x80\xa6 https://t.co/PQvdyOkWD6""",netral
2021-12-15 15:15:30+00:00,JustPapNow,"b""RT @Nadine_Writes: NEW: Ex Conservative mayoral candidate Shaun Bailey has resigned as chair of the London Assembly's policing committee, I\xe2\x80\xa6""",positif
2021-12-15 15:15:30+00:00,LawyerSaraS,"b'RT @nearlylegal: Job ads - South London and Luton. One is for a paralegal in my team, if you fancy working with some really quite good hous\xe2\x80\xa6'",positif
2021-12-15 15:15:29+00:00,FoxPeterpfox67,"b""47 yrs ago this week I moved to London to start work for Barclays Bank. Met some people who I'm still in touch with\xe2\x80\xa6 https://t.co/WHN2J4U705""",netral
2021-12-15 15:15:28+00:00,po88326008,"b""RT @chrischirp: This was in London so it's likely this was Omicron. It's *so* infectious. My boosted friend has mild symptoms - but still n\xe2\x80\xa6""",positif
2021-12-15 15:15:28+00:00,Lorraine6768,"b'This was London, Ontario https://t.co/nyqnd6TvwI'",netral
2021-12-15 15:15:28+00:00,FredShaheen,b'RT @BeschlossDC: Adlai Stevenson died in London at age 65: https://t.co/jK4PwL8wlb',netral
2021-12-15 15:15:28+00:00,BritanniaLegal,"b'RT @MLL_Legal: International Bar Association (IBA) 11th Finance &amp; Capital Markets Tax Conference, London,17-18.1.2022. Tax partner Marcel R\xe2\x80\xa6'",positif
2021-12-15 15:15:27+00:00,Dough_bough,b'RT @Crypto1203: @gurgavin @unusual_whales #MindTheBonk\n#DOGEBONK in London\nBuy #DOBO\nContract Address\n0xAe2DF9F730c54400934c06a17462c41C08a\xe2\x80\xa6',netral
2021-12-15 15:15:26+00:00,waco1117,"b""RT @NiallMcDiarmid: King's Road, London - Dec' 2021 https://t.co/rVL7KbPWtW""",netral
2021-12-15 15:15:25+00:00,MoniatPAHousing,b'RT @Mrsascants: Feeling excited as I have now started my New role as a Resident involvement coordinator for London @pa_housing looking forw\xe2\x80\xa6',positif
2021-12-15 15:15:24+00:00,scarlipuss,"b'RT @muglerize: 9-year old lourdes leon, with madonna, wearing moschino f/w 2001 at the film premiere of \xe2\x80\x9charry potter and the goblet of fir\xe2\x80\xa6'",positif
2021-12-15 15:15:24+00:00,RealDPO,"b""RT @RealDPO: London's @metpoliceuk are about to adopt new policing and crime priorities. What do you think these should look like? \n\nRegist\xe2\x80\xa6""",positif
2021-12-15 15:15:23+00:00,Dough_bough,b'RT @MarkMaths2: London billboards are LIVE @dogebonk_token  \xf0\x9f\x9a\x80\xf0\x9f\x9a\x80\n\nThere is also an contest going on for first person to get a picture. He/She\xe2\x80\xa6',positif
2021-12-15 15:15:22+00:00,slowlaner66,"b'RT @campbellclaret: A story of two SBs. Shaun Bailey was Tory candidate for London Mayor, and broke the law at a Tory HQ Xmas party. He has\xe2\x80\xa6'",netral
2021-12-15 15:15:21+00:00,Archipet,"b""RT @chrischirp: This was in London so it's likely this was Omicron. It's *so* infectious. My boosted friend has mild symptoms - but still n\xe2\x80\xa6""",positif
2021-12-15 15:15:20+00:00,TootingSouth,"b""RT @chrischirp: This was in London so it's likely this was Omicron. It's *so* infectious. My boosted friend has mild symptoms - but still n\xe2\x80\xa6""",positif
2021-12-15 15:15:20+00:00,elisussed,b'RT @BuyXRD: The Radix campaign in the London Tube @TfL has officially kicked off. How many $XRD ads can you spot? \n\nPRIZE ALERT: Tweet an o\xe2\x80\xa6',positif
2021-12-15 15:15:20+00:00,musictourboard,b'RT @thervt: \xe2\xad\x90\xef\xb8\x8f London\xe2\x80\x99s top pantomimes \n\n\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbc Thank you @TimeOutLondon \n\n\xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x8c\x88 Pricked runs till 6th Jan\n\nhttps://t.co/ECgs634hqq',positif
2021-12-15 15:15:20+00:00,Dough_bough,"b""RT @commerzbonk: All these #MindTheBonk ads appear all over #London. They're going to be up for 3 weeks. I wonder how many HSBC and Cityban\xe2\x80\xa6""",positif
2021-12-15 15:15:19+00:00,IrishEVs,b'RT @nextecocar: Just landed at the @londonevshow \nLooking forward to speaking later on about my work with @IEVOAsso and the #EV adoption jo\xe2\x80\xa6',netral
2021-12-15 15:15:17+00:00,devafilms,b'@Jemmamchurchill @BlueFilmWithSo1 @Jon_Musicman @Ad_G_Smith @nigeljaybee @BenFrostMusic @RosieAllerhand\xe2\x80\xa6 https://t.co/1TzEuHx0y6',netral
2021-12-15 15:15:16+00:00,Neil130375,b'Wednesday 15 December 2021\n\nToday I attended @ThorntonHeathLC I completed 30 minutes on the gymnasium bicycle.\nhttps://t.co/MCtN1GmkrP',netral
2021-12-15 15:15:15+00:00,maiswilsonjones,b'RT @RaveFootage: George Smeddles at DESTA @ E1 London \xf0\x9f\x93\x80\n\nTrack ID: Last Night a DJ Saved My Life (George Smeddles Edit) https://t.co/SqV9kQ\xe2\x80\xa6',netral
2021-12-15 15:15:13+00:00,walesofscotland,"b'Floating Points, Pharoah Sanders &amp; the London Symphony Orchestra - Promises Ch. 1\n#NewMusic https://t.co/6oolQHxHpu'",netral
2021-12-15 15:15:12+00:00,HarlowC,"b'RT @AlasdairGold: Understand Spurs tried to get the Leicester match postponed in order to get the Rennes match played this midweek, rather\xe2\x80\xa6'",netral
2021-12-15 15:15:12+00:00,feralartist,b'RT @AdoptionsUk: Happy news!! Do you remember Bjorn that we shared? He was stolen in London 5 weeks ago. A lady bought her daughter a dog a\xe2\x80\xa6',positif
2021-12-15 15:15:12+00:00,brianc7519,b'@MhairiHunter And only Independence will take those 12 days of rain away and give it to London!  I am actually wait\xe2\x80\xa6 https://t.co/FOk8s03APw',netral
2021-12-15 15:15:11+00:00,bonnie_london,"b'RT @ReportsDaNews: Just so you don\xe2\x80\x99t forget,\n\nJoe Manchin is a Republican that is against Building Back Better and protecting voting rights.'",positif
2021-12-15 15:15:10+00:00,Eco1stArt,"b'RT @LeeTyler: Corporate responsibility in the age of automation, inequality and climate change #Green #Environment #Ecosystem #ClimateActio\xe2\x80\xa6'",negatif
2021-12-15 15:15:10+00:00,MusicBoxbeauty,b'RT @MariahCarey: UK lambs \xf0\x9f\x90\x91\xf0\x9f\x90\x91 I\xe2\x80\x99ve teamed up with @AmazonMusicUK to bring some festive cheer to the London Underground. Safe travels!! https\xe2\x80\xa6',positif
2021-12-15 15:15:10+00:00,PeterKempFBPE,"b""RT @CarolinePidgeon: NEW: I've written to @metpoliceuk Commissioner asking what immediate action will be taken following the Port Inquest.\xe2\x80\xa6""",positif
2021-12-15 15:16:21+00:00,EvanSteeg1,"b'RT @EvanSteeg1: @AnneofKingston Right?  Our grandparents\xe2\x80\x99 generation stormed the Normandy beaches, endured the London Blitz, overcame a Gre\xe2\x80\xa6'",positif
2021-12-15 15:16:21+00:00,AtFlavour,b'RT @AtFlavour: Sumac lemon and garlic deep-fried chicken bites#Food #Foodies #Sydney #Melbourne #Adelaide #Perth #London #UnitedKingdom #Lo\xe2\x80\xa6',negatif
2021-12-15 15:16:20+00:00,BlackheathHigh,"b'The countdown to the end of term may have begun, but our school trips have not stopped yet!\n\nOn Monday, our GCSE RS\xe2\x80\xa6 https://t.co/8U5ZHuGtZ4'",netral
2021-12-15 15:16:19+00:00,soobles_,b'@bearintak probably in London having a blast!',netral
2021-12-15 15:16:18+00:00,LBEAlexeievna,b'RT @atlasmovement: @tlekshay @CTASpokesperson @Dotseten @SFTHQ @frances_hui @wethehongkonger @ColombeCS @Venzon_Andrea @hkdnow1 @lsbu_law @\xe2\x80\xa6',netral
2021-12-15 15:16:18+00:00,ToxicLemon69,b'RT @Anthony23Bryant: \xe2\x80\x98So depressing\xe2\x80\x99: Covid empties City of London of pre-Christmas cheer https://t.co/TFpGdgLcBP',negatif
2021-12-15 15:16:17+00:00,TerriDevlin5,"b""RT @JonJonesSnr: Question.\nWhy might a prominent property developer want to fund a candidate's campaign to become the Mayor of London?""",positif
2021-12-15 15:16:17+00:00,scouseylala,"b'RT @DavidLammy: Hours before this photo was taken London went into Tier 3 restrictions. The Tories are laughing at you, literally https://t\xe2\x80\xa6'",netral
2021-12-15 15:16:15+00:00,waco1117,b'RT @nicofroe_: SE London \nNovember 2021 https://t.co/dHMsSt2EiY',netral
2021-12-15 15:16:15+00:00,DMkpanam,b'RT @stephnav: @chris_notcapn Friendly reminder his bro\xe2\x80\x99s antivax too. \xf0\x9f\xa5\xb4\xf0\x9f\xa5\xb4\xf0\x9f\xa5\xb4 https://t.co/4oUujN17pN',positif
2021-12-15 15:16:13+00:00,Eleonor34869310,b'RT @tarekbahaa1: Tower bridge - London\n#Art #Beauty #Portrait \xf0\x9f\x8c\xb9\xe2\x99\xa0\xef\xb8\x8f\xf0\x9f\x8c\xb9 https://t.co/kybRPRlzBn',netral
2021-12-15 15:16:13+00:00,bonnie_london,"b""RT @SpeakerPelosi: Congratulations @StephenCurry30 on becoming the NBA's all-time 3-point leader tonight!\n\nAs a diehard Warriors fan, I\xe2\x80\x99m t\xe2\x80\xa6""",positif
2021-12-15 15:16:12+00:00,simonmmathias,"b'RT @DrNeilStone: ""Isolating because someone in the house has Covid"" seems to be the commonest phrase in emails sent in London today.\n\nNot g\xe2\x80\xa6'",netral
2021-12-15 15:16:12+00:00,tmj_lon_retail,b'Want to work in England? View our latest opening: https://t.co/B7VpSL7Bxm #Retail',positif
2021-12-15 15:16:12+00:00,Har_dey_bayor,b'RT @HotNewHipHop: The new song was debuted at the closing show of Wizkid\xe2\x80\x99s sold-out run in London.\nhttps://t.co/Aw05ucT1pF',positif
2021-12-15 15:16:12+00:00,No431onthelist,"b'@Glenerne Scotland may welcome refugees, they just don\xe2\x80\x99t like Scotland!\n\nhttps://t.co/k3EubV7zXv'",positif
2021-12-15 15:16:11+00:00,MermaidLondon,"b""RT @dripster: I'm at Mermaid Conference &amp; Events Centre - @mermaidlondon in Blackfriars, Greater London https://t.co/bFBYqz79dO https://t.c\xe2\x80\xa6""",positif
2021-12-15 15:16:06+00:00,Adam97238224,b'@piersmorgan Outta control because there\xe2\x80\x99s probably about 40% of London that are foreigners that don\xe2\x80\x99t really care\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbc\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc',positif
2021-12-15 15:16:06+00:00,sitinthestalls,"b'Today the Bush Theatre, London has announced that their latest script submissions window will run from 15 December\xe2\x80\xa6 https://t.co/j2pJtHCowO'",positif
2021-12-15 15:16:05+00:00,waco1117,b'RT @clem_ono: A break from the norm. #artphotography #blackandwhitephotography #streetphotography #london https://t.co/1k0YxXiTEM',netral
2021-12-15 15:16:02+00:00,pikesley_ebooks,"b'Brass ninjas required: #funk #horn #players #london : A simple, yet brilliant, do it for us? Waitrose and Superdrug, cannot get the serial p'",positif
2021-12-15 15:16:02+00:00,tfkf1008,"b'RT @AaronGBurnett: It\xe2\x80\x99s disturbing the number of people who have called for essentially permanent travel restrictions, bans &amp; hotel quarant\xe2\x80\xa6'",negatif
2021-12-15 15:16:01+00:00,LdnOnt_2022,"b""Just 313 days remaining until London's next municipal election on October 24, 2022.""",netral
2021-12-15 15:16:00+00:00,olsencassidy,b'Starting to wonder who in london does not have covid',netral
2021-12-15 15:16:00+00:00,rob85759506,b'@daverich1 There are parts of the Uk other than London and the north- particularly if the north is conceived of as\xe2\x80\xa6 https://t.co/vG74lzMEBG',positif
